temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,year,season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_range,heat_index,elevation,temp_humidity_interaction,humidity_precip_interaction,monsoon_precip_interaction,saturation_risk,latitude,longitude,station
26.0,64.0,0.0,0,0,1,0,2022,dry,0.0,0.05000000000000178,0.0,0.007142857142857397,0.0,0.05,0.0,0.0,0,63.0,63.0,7.0,26.326666666666668,15,16.64,0.0,0.0,0,14.58841,120.967866,Port Area
27.0,67.0,0.05,0,0,1,0,2022,dry,0.0499999999999929,0.05000000000000178,0.0166666666666643,0.007142857142857397,0.05,0.05,0.0,0.0,0,64.66666666666667,64.0,5.0,28.611659063555596,15,18.09,3.268940999351944,0.0,0,14.58841,120.967866,Port Area
26.65,77.0,0.05,0,0,1,0,2022,dry,0.0999999999999929,0.10000000000000178,0.03333333333333097,0.01428571428571454,0.05,0.05,0.05,0.0,0,69.33333333333333,67.0,4.300000000000001,28.763668318664454,15,20.5205,3.756842641046264,0.0,0,14.58841,120.967866,Port Area
26.6,76.0,8.2,0,0,1,0,2022,dry,8.299999999999992,8.3,2.766666666666664,1.1857142857142857,8.2,8.2,0.05,0.05,1,73.33333333333333,77.0,4.599999999999998,28.597967666915583,15,20.216,168.65946478817958,0.0,0,14.58841,120.967866,Port Area
28.4,70.0,0.0,0,0,1,0,2022,dry,8.249999999999991,8.3,2.749999999999997,1.1857142857142857,8.2,8.2,8.2,0.05,0,74.33333333333333,76.0,7.799999999999997,31.460790009315602,15,19.88,0.0,0.0,0,14.58841,120.967866,Port Area
28.35,73.0,0.0,0,0,1,0,2022,dry,8.199999999999992,8.3,2.7333333333333307,1.1857142857142857,8.2,8.2,0.0,8.2,0,73.0,70.0,7.700000000000003,31.8224832792956,15,20.695500000000003,0.0,0.0,0,14.58841,120.967866,Port Area
27.65,75.0,3.4,0,0,1,0,2022,dry,3.399999999999993,11.700000000000001,1.1333333333333309,1.6714285714285715,3.4,8.2,0.0,0.0,1,72.66666666666667,73.0,6.300000000000001,30.600329320871065,15,20.7375,111.12034056931617,0.0,0,14.58841,120.967866,Port Area
28.25,65.0,0.0,0,0,1,0,2022,dry,3.399999999999993,11.700000000000001,1.1333333333333309,1.6714285714285715,3.4,8.2,3.4,0.0,0,71.0,75.0,6.5,30.461612092611226,15,18.3625,0.0,0.0,0,14.58841,120.967866,Port Area
27.200000000000003,83.0,25.0,1,1,1,0,2022,dry,28.39999999999999,36.65,9.466666666666663,5.235714285714286,25.0,25.0,0.0,3.4,1,74.33333333333333,65.0,4.800000000000001,30.512421868871108,15,22.576000000000004,270.422012655783,0.0,0,14.58841,120.967866,Port Area
29.55,73.0,0.0,0,0,1,0,2022,dry,24.999999999999993,36.6,8.33333333333333,5.228571428571429,25.0,25.0,25.0,0.0,0,73.66666666666667,83.0,8.100000000000001,34.63212119001568,15,21.5715,0.0,0.0,0,14.58841,120.967866,Port Area
29.0,67.0,0.0,0,0,1,0,2022,dry,24.999999999999993,28.4,8.33333333333333,4.057142857142857,25.0,25.0,0.0,25.0,0,74.33333333333333,73.0,7.0,32.1854918875556,15,19.43,0.0,0.0,0,14.58841,120.967866,Port Area
29.25,73.0,0.0,0,0,1,0,2022,dry,0.0,28.4,0.0,4.057142857142857,0.0,25.0,0.0,0.0,0,71.0,67.0,7.5,33.894595549055516,15,21.3525,0.0,0.0,0,14.58841,120.967866,Port Area
27.7,78.0,0.05,0,0,1,0,2022,dry,0.0499999999999929,28.45,0.0166666666666643,4.064285714285714,0.05,25.0,0.0,0.0,0,72.66666666666667,73.0,6.0,31.093959553837742,15,21.605999999999998,3.805632805215696,0.0,0,14.58841,120.967866,Port Area
28.35,68.0,0.0,0,0,1,0,2022,dry,0.0499999999999929,25.05,0.0166666666666643,3.5785714285714287,0.05,25.0,0.05,0.0,0,73.0,78.0,7.300000000000001,31.063159705309527,15,19.278000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
27.0,64.0,0.0,0,0,2,0,2022,dry,0.0499999999999929,25.05,0.0166666666666643,3.5785714285714287,0.05,25.0,0.0,0.05,0,70.0,68.0,7.0,28.377688223555566,15,17.28,0.0,0.0,0,14.58841,120.967866,Port Area
28.3,65.0,0.0,0,0,2,0,2022,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,65.66666666666667,64.0,7.0,30.54945437615106,15,18.395,0.0,0.0,0,14.58841,120.967866,Port Area
26.85,77.0,0.0,0,0,2,0,2022,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,68.66666666666667,65.0,4.300000000000001,29.15931667306456,15,20.674500000000002,0.0,0.0,0,14.58841,120.967866,Port Area
28.2,66.0,0.0,0,0,2,0,2022,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,69.33333333333333,77.0,6.600000000000001,30.506467281351142,15,18.612000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
27.95,63.0,0.0,0,0,2,0,2022,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,68.66666666666667,66.0,7.100000000000001,29.712241391404525,15,17.6085,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,63.0,0.0,0,0,2,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,63.0,6.5,29.87254351980457,15,17.6715,0.0,0.0,0,14.58841,120.967866,Port Area
27.5,73.0,0.05,0,0,2,0,2022,dry,0.0499999999999929,0.05,0.0166666666666643,0.0071428571428571435,0.05,0.05,0.0,0.0,0,66.33333333333333,63.0,6.0,30.058952405555562,15,20.075,3.561681984368536,0.0,0,14.58841,120.967866,Port Area
27.799999999999997,66.0,0.05,0,0,2,0,2022,dry,0.0999999999999929,0.1,0.03333333333333097,0.014285714285714287,0.05,0.05,0.05,0.0,0,67.33333333333333,73.0,5.800000000000001,29.81072007095115,15,18.348,3.220150835182512,0.0,0,14.58841,120.967866,Port Area
28.95,63.0,0.0,0,0,2,0,2022,dry,0.0999999999999929,0.1,0.03333333333333097,0.014285714285714287,0.05,0.05,0.05,0.05,0,67.33333333333333,66.0,7.899999999999999,31.416795333004455,15,18.2385,0.0,0.0,0,14.58841,120.967866,Port Area
28.75,63.0,0.0,0,0,2,0,2022,dry,0.0499999999999929,0.1,0.0166666666666643,0.014285714285714287,0.05,0.05,0.0,0.05,0,64.0,63.0,7.5,31.05783429444444,15,18.1125,0.0,0.0,0,14.58841,120.967866,Port Area
28.0,64.0,0.0,0,0,2,0,2022,dry,0.0,0.1,0.0,0.014285714285714287,0.0,0.05,0.0,0.0,0,63.333333333333336,63.0,7.0,29.910537803555528,15,17.92,0.0,0.0,0,14.58841,120.967866,Port Area
28.25,65.0,0.0,0,0,2,0,2022,dry,0.0,0.1,0.0,0.014285714285714287,0.0,0.05,0.0,0.0,0,64.0,64.0,6.5,30.461612092611226,15,18.3625,0.0,0.0,0,14.58841,120.967866,Port Area
28.45,67.0,0.05,0,0,2,0,2022,dry,0.0499999999999929,0.15000000000000002,0.0166666666666643,0.021428571428571432,0.05,0.05,0.0,0.0,0,65.33333333333333,65.0,5.5,31.107148675235603,15,19.0615,3.268940999351944,0.0,0,14.58841,120.967866,Port Area
28.0,74.0,0.0,0,0,2,0,2022,dry,0.0499999999999929,0.1,0.0166666666666643,0.014285714285714287,0.05,0.05,0.05,0.0,0,68.66666666666667,67.0,5.0,31.21358569911119,15,20.72,0.0,0.0,0,14.58841,120.967866,Port Area
28.25,73.0,0.0,0,0,2,0,2022,dry,0.0499999999999929,0.05,0.0166666666666643,0.0071428571428571435,0.05,0.05,0.0,0.05,0,71.33333333333333,74.0,6.5,31.605254569055603,15,20.6225,0.0,0.0,0,14.58841,120.967866,Port Area
28.1,67.0,0.0,0,0,2,0,2022,dry,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0,71.33333333333333,73.0,6.199999999999999,30.458666748275643,15,18.827,0.0,0.0,0,14.58841,120.967866,Port Area
27.049999999999997,74.0,3.0,0,0,2,0,2022,dry,2.999999999999993,3.05,0.9999999999999977,0.43571428571428567,3.0,3.0,0.0,0.0,1,71.33333333333333,67.0,4.300000000000001,29.290795263616044,15,20.017,102.5857827228719,0.0,0,14.58841,120.967866,Port Area
28.1,67.0,0.0,0,0,2,0,2022,dry,2.999999999999993,3.05,0.9999999999999977,0.43571428571428567,3.0,3.0,3.0,0.0,0,69.33333333333333,74.0,6.400000000000002,30.458666748275643,15,18.827,0.0,0.0,0,14.58841,120.967866,Port Area
28.75,65.0,0.0,0,0,2,0,2022,dry,2.999999999999993,3.05,0.9999999999999977,0.43571428571428567,3.0,3.0,0.0,3.0,0,68.66666666666667,67.0,6.5,31.36620704861119,15,18.6875,0.0,0.0,0,14.58841,120.967866,Port Area
28.9,61.0,0.0,0,0,2,0,2022,dry,0.0,3.0,0.0,0.42857142857142855,0.0,3.0,0.0,0.0,0,64.33333333333333,65.0,6.799999999999997,31.015885100115625,15,17.628999999999998,0.0,0.0,0,14.58841,120.967866,Port Area
28.0,66.0,0.0,0,0,2,0,2022,dry,0.0,3.0,0.0,0.42857142857142855,0.0,3.0,0.0,0.0,0,64.0,61.0,5.600000000000001,30.15387115511107,15,18.48,0.0,0.0,0,14.58841,120.967866,Port Area
27.0,87.0,15.1,1,0,2,0,2022,dry,15.099999999999993,18.1,5.0333333333333306,2.585714285714286,15.1,15.1,0.0,0.0,1,71.33333333333333,66.0,5.0,30.42506920577787,15,23.49,241.7572766631663,0.0,0,14.58841,120.967866,Port Area
26.950000000000003,67.0,0.0,0,0,2,0,2022,dry,15.099999999999993,18.1,5.0333333333333306,2.585714285714286,15.1,15.1,15.1,0.0,0,73.33333333333333,87.0,8.3,28.534592574035564,15,18.0565,0.0,0.0,0,14.58841,120.967866,Port Area
28.599999999999998,62.0,0.0,0,0,2,0,2022,dry,15.099999999999993,15.1,5.0333333333333306,2.157142857142857,15.1,15.1,0.0,15.1,0,72.0,67.0,7.399999999999999,30.651623700497844,15,17.732,0.0,0.0,0,14.58841,120.967866,Port Area
28.5,57.0,0.0,0,0,2,0,2022,dry,0.0,15.1,0.0,2.157142857142857,0.0,15.1,0.0,0.0,0,62.0,62.0,9.0,29.831762233111096,15,16.245,0.0,0.0,0,14.58841,120.967866,Port Area
28.1,70.0,0.0,0,0,2,0,2022,dry,0.0,15.1,0.0,2.157142857142857,0.0,15.1,0.0,0.0,0,63.0,57.0,7.199999999999999,30.86128781161561,15,19.67,0.0,0.0,0,14.58841,120.967866,Port Area
28.1,63.0,0.0,0,0,2,0,2022,dry,0.0,15.1,0.0,2.157142857142857,0.0,15.1,0.0,0.0,0,63.333333333333336,70.0,7.0,29.95354068948454,15,17.703000000000003,0.0,0.0,0,14.58841,120.967866,Port Area
29.35,54.0,0.0,0,0,2,0,2022,dry,0.0,15.1,0.0,2.157142857142857,0.0,15.1,0.0,0.0,0,62.333333333333336,63.0,8.3,30.688042821989534,15,15.849,0.0,0.0,0,14.58841,120.967866,Port Area
28.450000000000003,54.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,54.0,8.500000000000004,29.405820578549463,15,15.363000000000001,0.0,0.0,0,14.58841,120.967866,Port Area
29.3,65.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.666666666666664,54.0,6.800000000000004,32.42843660975104,15,19.045,0.0,0.0,0,14.58841,120.967866,Port Area
28.7,61.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,65.0,7.399999999999999,30.67744141339544,15,17.507,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,67.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.33333333333333,61.0,8.100000000000001,30.36842244003547,15,18.7935,0.0,0.0,0,14.58841,120.967866,Port Area
29.1,62.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.333333333333336,67.0,7.200000000000003,31.52585219119787,15,18.042,0.0,0.0,0,14.58841,120.967866,Port Area
28.9,58.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.333333333333336,62.0,7.799999999999997,30.573637958495713,15,16.761999999999997,0.0,0.0,0,14.58841,120.967866,Port Area
28.45,62.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.666666666666664,58.0,5.899999999999999,30.400182536282767,15,17.639,0.0,0.0,0,14.58841,120.967866,Port Area
28.65,64.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.333333333333336,62.0,6.699999999999999,31.029767301500655,15,18.336,0.0,0.0,0,14.58841,120.967866,Port Area
28.4,63.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,64.0,6.800000000000001,30.45136918428464,15,17.892,0.0,0.0,0,14.58841,120.967866,Port Area
28.9,62.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,63.0,6.400000000000002,31.1694977899979,15,17.918,0.0,0.0,0,14.58841,120.967866,Port Area
29.0,69.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.66666666666667,62.0,7.0,32.54347754977772,15,20.01,0.0,0.0,0,14.58841,120.967866,Port Area
28.5,75.0,38.5,1,1,3,0,2022,dry,38.49999999999999,38.5,12.83333333333333,5.5,38.5,38.5,0.0,0.0,1,68.66666666666667,69.0,9.0,32.49167065711113,15,21.375,275.7225503930307,0.0,0,14.58841,120.967866,Port Area
28.25,72.0,0.0,0,0,3,0,2022,dry,38.49999999999999,38.5,12.83333333333333,5.5,38.5,38.5,38.5,0.0,0,72.0,75.0,5.899999999999999,31.453823958069336,15,20.34,0.0,0.0,0,14.58841,120.967866,Port Area
28.4,78.0,2.3,1,1,3,0,2022,dry,40.79999999999999,40.8,13.599999999999996,5.828571428571428,38.5,38.5,0.0,38.5,1,75.0,72.0,8.799999999999997,32.76911040561793,15,22.151999999999997,93.1259525408499,0.0,0,14.58841,120.967866,Port Area
29.65,71.0,0.0,0,0,3,0,2022,dry,2.2999999999999927,40.8,0.7666666666666643,5.828571428571428,2.3,38.5,2.3,0.0,0,73.66666666666667,78.0,7.299999999999997,34.4244020267379,15,21.0515,0.0,0.0,0,14.58841,120.967866,Port Area
29.75,66.0,0.0,0,0,3,0,2022,dry,2.2999999999999927,40.8,0.7666666666666643,5.828571428571428,2.3,38.5,0.0,2.3,0,71.66666666666667,71.0,6.5,33.55933321773615,15,19.635,0.0,0.0,0,14.58841,120.967866,Port Area
29.700000000000003,65.0,0.0,0,0,3,0,2022,dry,0.0,40.8,0.0,5.828571428571428,0.0,38.5,0.0,0.0,0,67.33333333333333,66.0,7.800000000000001,33.24516900335123,15,19.305000000000003,0.0,0.0,0,14.58841,120.967866,Port Area
29.9,68.0,0.05,0,0,3,0,2022,dry,0.0499999999999929,40.85,0.0166666666666643,5.835714285714286,0.05,38.5,0.0,0.0,0,66.33333333333333,65.0,7.0,34.33203095058457,15,20.331999999999997,3.317731163521376,0.0,0,14.58841,120.967866,Port Area
30.25,69.0,0.0,0,0,3,0,2022,dry,0.0499999999999929,2.3499999999999996,0.0166666666666643,0.3357142857142857,0.05,2.3,0.05,0.0,0,67.33333333333333,68.0,7.5,35.40062355727777,15,20.8725,0.0,0.0,0,14.58841,120.967866,Port Area
30.4,60.0,0.0,0,0,3,0,2022,dry,0.0499999999999929,2.3499999999999996,0.0166666666666643,0.3357142857142857,0.05,2.3,0.0,0.05,0,65.66666666666667,69.0,7.799999999999997,33.611682245937764,15,18.24,0.0,0.0,0,14.58841,120.967866,Port Area
30.8,55.0,0.05,0,0,3,0,2022,dry,0.0499999999999929,0.1,0.0166666666666643,0.014285714285714287,0.05,0.05,0.0,0.0,0,61.333333333333336,60.0,7.600000000000001,33.294418445795614,15,16.94,2.68345902931876,0.0,0,14.58841,120.967866,Port Area
30.6,59.0,0.0,0,0,3,0,2022,dry,0.0499999999999929,0.1,0.0166666666666643,0.014285714285714287,0.05,0.05,0.05,0.0,0,58.0,55.0,8.0,33.78802762316448,15,18.054000000000002,0.0,0.0,0,14.58841,120.967866,Port Area
29.75,66.0,22.0,1,1,3,0,2022,dry,22.049999999999994,22.1,7.349999999999998,3.1571428571428575,22.0,22.0,0.0,0.05,1,60.0,59.0,10.099999999999998,33.55933321773615,15,19.635,206.9426182513239,0.0,0,14.58841,120.967866,Port Area
30.75,59.0,0.0,0,0,3,0,2022,dry,21.999999999999993,22.1,7.333333333333331,3.1571428571428575,22.0,22.0,22.0,0.0,0,61.333333333333336,66.0,8.5,34.088252322444404,15,18.1425,0.0,0.0,0,14.58841,120.967866,Port Area
30.65,60.0,0.0,0,0,3,0,2022,dry,21.999999999999993,22.05,7.333333333333331,3.15,22.0,22.0,0.0,22.0,0,61.666666666666664,59.0,8.299999999999997,34.116432327762794,15,18.39,0.0,0.0,0,14.58841,120.967866,Port Area
30.75,63.0,0.0,0,0,3,0,2022,dry,0.0,22.05,0.0,3.15,0.0,22.0,0.0,0.0,0,60.666666666666664,60.0,8.5,35.053575310444394,15,19.3725,0.0,0.0,0,14.58841,120.967866,Port Area
30.5,57.0,0.0,0,0,3,0,2022,dry,0.0,22.05,0.0,3.15,0.0,22.0,0.0,0.0,0,60.0,63.0,8.0,33.161839849111075,15,17.385,0.0,0.0,0,14.58841,120.967866,Port Area
30.9,57.0,0.0,0,0,3,0,2022,dry,0.0,22.0,0.0,3.142857142857143,0.0,22.0,0.0,0.0,0,59.0,57.0,7.799999999999997,33.925893175831256,15,17.613,0.0,0.0,0,14.58841,120.967866,Port Area
30.6,57.0,0.0,0,0,3,0,2022,dry,0.0,22.0,0.0,3.142857142857143,0.0,22.0,0.0,0.0,0,57.0,57.0,7.599999999999998,33.34978949943118,15,17.442,0.0,0.0,0,14.58841,120.967866,Port Area
31.099999999999998,56.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.666666666666664,57.0,8.399999999999999,34.0846407567711,15,17.416,0.0,0.0,0,14.58841,120.967866,Port Area
30.55,59.0,0.0,0,0,3,0,2022,dry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.333333333333336,56.0,6.899999999999999,33.689009874924395,15,18.0245,0.0,0.0,0,14.58841,120.967866,Port Area
29.0,70.0,4.3,0,0,4,0,2022,dry,4.299999999999993,4.3,1.433333333333331,0.6142857142857142,4.3,4.3,0.0,0.0,1,61.666666666666664,59.0,6.0,32.7272735315556,15,20.3,116.73947743906533,0.0,0,14.58841,120.967866,Port Area
28.95,56.0,0.0,0,0,4,0,2022,dry,4.299999999999993,4.3,1.433333333333331,0.6142857142857142,4.3,4.3,4.3,0.0,0,61.666666666666664,70.0,8.100000000000001,30.369659159576017,15,16.212,0.0,0.0,0,14.58841,120.967866,Port Area
29.15,56.0,0.0,0,0,4,0,2022,dry,4.299999999999993,4.3,1.433333333333331,0.6142857142857142,4.3,4.3,0.0,4.3,0,60.666666666666664,56.0,7.299999999999997,30.6761157020961,15,16.323999999999998,0.0,0.0,0,14.58841,120.967866,Port Area
29.1,58.0,18.7,1,0,4,0,2022,dry,18.699999999999992,23.0,6.233333333333331,3.2857142857142856,18.7,18.7,0.0,0.0,1,56.666666666666664,56.0,9.8,30.894561250895613,15,16.878,172.87588087314867,0.0,0,14.58841,120.967866,Port Area
25.45,93.0,32.6,1,1,4,0,2022,dry,51.3,55.6,17.099999999999998,7.942857142857143,32.6,32.6,18.7,0.0,2,69.0,58.0,3.5,26.478888888888882,15,23.668499999999998,326.85092422813176,0.0,1,14.58841,120.967866,Port Area
27.85,74.0,0.05,1,1,4,0,2022,dry,51.34999999999999,55.65,17.116666666666664,7.95,32.6,32.6,32.6,18.7,0,75.0,93.0,5.5,30.89417780425625,15,20.609,3.610472148537968,0.0,0,14.58841,120.967866,Port Area
29.2,67.0,0.0,0,0,4,0,2022,dry,32.64999999999999,55.65,10.883333333333331,7.95,32.6,32.6,0.05,32.6,0,78.0,74.0,7.399999999999999,32.59558644483562,15,19.564,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,75.0,7.0,0,0,4,0,2022,dry,7.049999999999986,58.35,2.349999999999995,8.335714285714285,7.0,32.6,0.0,0.05,1,72.0,67.0,5.5,31.46635615255115,15,21.0375,155.9581156259877,0.0,0,14.58841,120.967866,Port Area
29.099999999999998,66.0,0.5,0,0,4,0,2022,dry,7.499999999999986,58.85,2.499999999999995,8.407142857142857,7.0,32.6,7.0,0.0,2,69.33333333333333,75.0,7.399999999999999,32.210032245171114,15,19.206,26.760697135138848,0.0,0,14.58841,120.967866,Port Area
28.0,68.0,0.1,0,0,4,0,2022,dry,7.599999999999985,58.95,2.5333333333333283,8.421428571428573,7.0,32.6,0.5,7.0,0,69.66666666666667,66.0,5.0,30.40584262044447,15,19.04,6.4810922266940905,0.0,0,14.58841,120.967866,Port Area
29.65,65.0,0.0,0,0,4,0,2022,dry,0.5999999999999858,40.25,0.19999999999999526,5.75,0.5,32.6,0.1,0.5,0,66.33333333333333,68.0,7.699999999999999,33.141041844771195,15,19.2725,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,77.0,1.1,0,0,4,0,2022,dry,1.199999999999986,8.75,0.3999999999999953,1.25,1.1,7.0,0.0,0.1,1,70.0,65.0,6.100000000000001,31.762959554024494,15,21.598499999999998,57.12917554416205,0.0,0,14.58841,120.967866,Port Area
28.6,75.0,0.0,0,0,4,0,2022,dry,1.0999999999999859,8.7,0.366666666666662,1.2428571428571427,1.1,7.0,1.1,0.0,0,72.33333333333333,77.0,5.400000000000002,32.726856592871215,15,21.45,0.0,0.0,0,14.58841,120.967866,Port Area
29.15,70.0,0.0,0,0,4,0,2022,dry,1.0999999999999859,8.7,0.366666666666662,1.2428571428571427,1.1,7.0,0.0,1.1,0,74.0,75.0,5.900000000000002,33.057952563540496,15,20.405,0.0,0.0,0,14.58841,120.967866,Port Area
29.75,69.0,0.0,0,0,4,0,2022,dry,0.0,1.7000000000000002,0.0,0.24285714285714288,0.0,1.1,0.0,0.0,0,71.33333333333333,70.0,6.099999999999998,34.21154733727784,15,20.5275,0.0,0.0,0,14.58841,120.967866,Port Area
29.599999999999998,64.0,0.0,0,0,4,0,2022,dry,0.0,1.2000000000000002,0.0,0.17142857142857146,0.0,1.1,0.0,0.0,0,67.66666666666667,69.0,6.399999999999999,32.83971200067557,15,18.944,0.0,0.0,0,14.58841,120.967866,Port Area
28.05,66.0,4.5,0,0,4,0,2022,dry,4.499999999999986,5.6,1.4999999999999953,0.7999999999999999,4.5,4.5,0.0,0.0,1,66.33333333333333,64.0,4.5,30.24113471397609,15,18.512999999999998,112.51337408773607,0.0,0,14.58841,120.967866,Port Area
29.85,55.0,0.0,0,0,4,0,2022,dry,4.499999999999986,5.6,1.4999999999999953,0.7999999999999999,4.5,4.5,4.5,0.0,0,61.666666666666664,66.0,8.700000000000003,31.63795011891552,15,16.4175,0.0,0.0,0,14.58841,120.967866,Port Area
29.849999999999998,57.0,0.0,0,0,4,0,2022,dry,4.499999999999986,4.5,1.4999999999999953,0.6428571428571429,4.5,4.5,0.0,4.5,0,59.333333333333336,55.0,6.899999999999999,31.98995194413126,15,17.014499999999998,0.0,0.0,0,14.58841,120.967866,Port Area
29.4,64.0,0.0,0,0,4,0,2022,dry,0.0,4.5,0.0,0.6428571428571429,0.0,4.5,0.0,0.0,0,58.666666666666664,57.0,5.400000000000002,32.44148537907566,15,18.816,0.0,0.0,0,14.58841,120.967866,Port Area
30.450000000000003,64.0,0.0,0,0,4,0,2022,dry,0.0,4.5,0.0,0.6428571428571429,0.0,4.5,0.0,0.0,0,61.666666666666664,64.0,7.5000000000000036,34.63442965466064,15,19.488000000000003,0.0,0.0,0,14.58841,120.967866,Port Area
29.4,65.0,0.05,0,0,4,0,2022,dry,0.04999999999998579,4.55,0.01666666666666193,0.65,0.05,4.5,0.0,0.0,0,64.33333333333333,64.0,6.799999999999997,32.62913009207115,15,19.11,3.17136067101308,0.0,0,14.58841,120.967866,Port Area
30.35,53.0,0.0,0,0,4,0,2022,dry,0.04999999999998579,4.549999999999999,0.01666666666666193,0.6499999999999998,0.05,4.5,0.05,0.0,0,60.666666666666664,65.0,7.300000000000001,32.10982778511777,15,16.085500000000003,0.0,0.0,0,14.58841,120.967866,Port Area
30.45,57.0,0.0,0,0,4,0,2022,dry,0.04999999999998579,0.049999999999999115,0.01666666666666193,0.007142857142857016,0.05,0.05,0.0,0.05,0,58.333333333333336,53.0,6.899999999999999,33.068630944291186,15,17.356499999999997,0.0,0.0,0,14.58841,120.967866,Port Area
30.55,63.0,0.0,0,0,4,0,2022,dry,0.0,0.049999999999999115,0.0,0.007142857142857016,0.0,0.05,0.0,0.0,0,57.666666666666664,57.0,7.100000000000001,34.613388145804464,15,19.2465,0.0,0.0,0,14.58841,120.967866,Port Area
29.85,64.0,4.8,0,0,4,0,2022,dry,4.799999999999986,4.849999999999999,1.5999999999999952,0.6928571428571427,4.8,4.8,0.0,0.0,1,61.333333333333336,63.0,7.099999999999998,33.3503845019006,15,19.104,112.50290672335191,0.0,0,14.58841,120.967866,Port Area
29.45,61.0,4.0,0,0,4,0,2022,dry,8.799999999999986,8.849999999999998,2.9333333333333287,1.264285714285714,4.8,4.8,4.8,0.0,2,62.666666666666664,64.0,7.899999999999999,31.991682799695752,15,17.9645,98.17571265848012,0.0,0,14.58841,120.967866,Port Area
31.6,57.0,0.0,0,0,4,0,2022,dry,8.799999999999986,8.849999999999998,2.9333333333333287,1.264285714285714,4.8,4.8,4.0,4.8,0,60.666666666666664,61.0,8.599999999999998,35.34162098583112,15,18.012,0.0,0.0,0,14.58841,120.967866,Port Area
30.549999999999997,62.0,0.05,0,0,4,0,2022,dry,4.049999999999986,8.849999999999998,1.3499999999999952,1.264285714285714,4.0,4.8,0.0,4.0,0,60.0,57.0,8.499999999999996,34.375108921082806,15,18.941,3.024990178504784,0.0,0,14.58841,120.967866,Port Area
30.25,66.0,0.0,0,0,4,0,2022,dry,0.04999999999998579,8.849999999999998,0.01666666666666193,1.264285714285714,0.05,4.8,0.05,0.0,0,61.666666666666664,62.0,7.900000000000002,34.665143282736075,15,19.965,0.0,0.0,0,14.58841,120.967866,Port Area
31.0,58.0,0.0,0,0,5,0,2022,dry,0.04999999999998579,8.849999999999998,0.01666666666666193,1.264285714285714,0.05,4.8,0.0,0.05,0,62.0,66.0,8.400000000000002,34.35798335955565,15,17.98,0.0,0.0,0,14.58841,120.967866,Port Area
30.549999999999997,51.0,0.0,0,0,5,0,2022,dry,0.0,8.849999999999998,0.0,1.264285714285714,0.0,4.8,0.0,0.0,0,58.333333333333336,58.0,9.499999999999996,32.07016235721772,15,15.580499999999999,0.0,0.0,0,14.58841,120.967866,Port Area
30.5,56.0,0.0,0,0,5,0,2022,dry,0.0,4.049999999999999,0.0,0.5785714285714284,0.0,4.0,0.0,0.0,0,55.0,51.0,8.0,32.954608062611065,15,17.08,0.0,0.0,0,14.58841,120.967866,Port Area
